,Unnamed: 0,Unnamed: 0.1,WellName,y_pred_1_date,y_pred_1_value,y_ture_1_date,y_true_1_value,y_pred_2_date,y_pred_2_value,y_ture_2_date,y_true_2_value,y_pred_3_date,y_pred_3_value,y_ture_3_date,y_true_3_value,y_pred_4_date,y_pred_4_value,y_ture_4_date,y_true_4_value,y_pred_5_date,y_pred_5_value,y_ture_5_date,y_true_5_value,rmse,rec_y_pred_1_date,rec_y_pred_1_value,rec_y_pred_2_date,rec_y_pred_2_value,rec_y_pred_3_date,rec_y_pred_3_value,rec_y_pred_4_date,rec_y_pred_4_value,rec_y_pred_5_date,rec_y_pred_5_value,rec_rmse
213,213,213,MW-54d,2016-12-31,29.0,2017,12.88,2017-12-31,55.0,2018,18.0,2018-12-31,62.0,2019,11.5,2019-12-31,30.0,2020,33.0,2020-12-31,34.0,2020-10-19,55.0,925.82088,2015-12-31,37.51546073337016,2016-12-31,38.892337969984254,2017-12-31,40.29849169450259,2018-12-31,41.73392190692516,2019-12-31,43.19862860725197,80.07422424461879
214,214,214,4742 Park Rd,,,,,,,,,,,,,,,,,,,,,,2015-12-31,13.38523078702444,2016-12-31,11.827722043909183,2017-12-31,10.216728789435155,2018-12-31,8.554570164669691,2019-12-31,6.841246169612788,16.682335862857208
215,215,215,MW-49,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-11-17,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
216,216,216,MW-127d,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-12-08,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
217,217,217,MW-94s,2016-12-31,53.12500271735315,2017,465.0,,,,,,,,,,,,,,,,,,2015-12-31,325.73158035030616,2016-12-31,575.9490658204344,2017-12-31,1108.4785263380854,2018-12-31,2401.556255273188,2019-12-31,6179.453530567442,6976897.693066339
218,218,218,MW-52s,2016-12-31,674.6271541619959,2017,330.0,2017-12-31,604.9772212875703,2018,265.0,2018-12-31,630.5187524260386,2019,230.0,2019-12-31,560.868819551613,2020,170.0,2020-12-31,478.0458850177208,2020-10-14,150.0,131032.03883997104,2015-12-31,659.9615491421708,2016-12-31,659.9615491421708,2017-12-31,659.9615491421708,2018-12-31,659.9615491421708,2019-12-31,659.9615491421708,18120.95121473745
219,219,219,MW-85,2016-12-31,1137.944244269172,2017,827.5,2017-12-31,470.3859564162535,2018,637.5,2018-12-31,678.9161612305993,2019,557.5,2019-12-31,525.9210169195063,2020,570.0,2020-12-31,234.2782276560331,2020-10-19,600.0,54947.99761731307,2015-12-31,1400.0,2016-12-31,1400.0,2017-12-31,1400.0,2018-12-31,1400.0,2019-12-31,1300.0,480177.0236685694
220,220,220,MW-71,2016-12-31,2203.4109974788707,2017,1313.3333333333333,2017-12-31,2306.418789617943,2018,485.0,2018-12-31,2409.426581757014,2019,475.0,2019-12-31,2512.434373896086,2020,785.0,2020-12-31,2615.845371374957,2020-10-29,700.0,2901260.7717457605,2015-12-31,1830.1338685120684,2016-12-31,1992.5251968311663,2017-12-31,2010.264113633797,2018-12-31,2033.1781333901563,2019-12-31,2053.5881089180625,1426811.1261388336
221,221,221,LB-1,2014-12-31,568.9000000000001,2013-12-02,550.0,2015-12-31,581.8,2017-07-26,400.0,2016-12-31,594.7,2017,385.0,2017-12-31,607.6,2017-08-07,370.0,2018-12-31,620.5000000000001,2019,380.0,38335.31000000001,2015-12-31,376.19987224953184,2016-12-31,307.3837732165225,2017-12-31,238.97732985160889,2018-12-31,170.98054215479098,2019-12-31,103.3934101260688,45035.09954058034
222,222,222,MW-52i,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,3.3,2018-12-31,0.5,2019,1.3,2019-12-31,0.5,2020,2.2,2020-12-31,0.5,2020-09-21,2.2,2.852,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
223,223,223,MW-72d,2016-12-31,845.3924953928483,2017,902.5,2017-12-31,487.3934158715657,2018,455.75,2018-12-31,190.8271709609554,2019,590.0,2019-12-31,0.0,2020,520.0,2020-12-31,0.0,2020-11-10,600.0,158800.3040587022,2015-12-31,1969.8532941027065,2016-12-31,1891.2006616388885,2017-12-31,1808.300236953149,2018-12-31,1721.2424591170316,2019-12-31,1630.1158416781302,30338.72359956127
224,224,224,MW-117,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,2.25,2020-12-31,0.5,2020-10-26,0.5,0.6125,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
225,225,225,NMW-1d,2016-12-31,810.0,2017,650.0,2017-12-31,810.0,2018,690.0,2018-12-31,810.0,2019,680.0,2019-12-31,810.0,2020,720.0,2020-12-31,810.0,2020-08-21,720.0,14620.0,2015-12-31,709.656296534364,2016-12-31,704.4178369957028,2017-12-31,697.4107858058317,2018-12-31,687.6987635582359,2019-12-31,681.1937499872342,65.27820225596338
226,226,226,MW-8d,2007-12-31,0.5,2008,0.5,2008-12-31,0.5,2009,0.5,2009-12-31,0.5,2010,0.5,2010-12-31,0.5,2011,0.5,2011-12-31,0.5,2012,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
227,227,227,545 Allison,2007-12-31,0.7072985450560082,2008,10.5,2008-12-31,0.7072985450560082,2009,13.25,2009-12-31,0.7072985450560082,2010,14.0,2010-12-31,0.7072985450560082,2011,13.0,2011-12-31,0.7072985450560082,2011-04-13,10.0,133.47541658697733,2015-12-31,14.797608662185448,2016-12-31,15.290862284258296,2017-12-31,15.784115906331143,2018-12-31,16.27736952840399,2019-12-31,16.77062315047684,0.8546580240505456
228,228,228,MW-110,,,,,,,,,,,,,,,,,,,,,,2015-12-31,42.21137907288543,2016-12-31,43.11101930048561,2017-12-31,44.00820149467704,2018-12-31,44.90538368886848,2019-12-31,45.80256588305991,263.31331107170405
229,229,229,MW-119,2016-12-31,11.991396189125965,2017,90.25,2017-12-31,0.0,2018,56.25,2018-12-31,0.0,2019,36.0,2019-12-31,0.0,2020,31.75,2020-12-31,0.0,2020-10-19,33.0,2536.3068140854693,2015-12-31,65.26144589486019,2016-12-31,61.36565381807132,2017-12-31,42.4368754696881,2018-12-31,23.64064927487424,2019-12-31,0.0,528.7697201160681
230,230,230,MW-23,2015-12-31,172.29999999999976,2016,130.0,2016-12-31,172.29999999999976,2017,110.0,2017-12-31,172.29999999999976,2018,140.0,2018-12-31,172.29999999999976,2019,170.0,2019-12-31,172.29999999999976,2020,200.0,1497.2899999999893,2015-12-31,72.3,2016-12-31,63.4,2017-12-31,58.2,2018-12-31,55.8,2019-12-31,50.0,8803.37256060142
231,231,231,MW-24,,,,,,,,,,,,,,,,,,,,,,2015-12-31,704.7943227231866,2016-12-31,678.4333857644223,2017-12-31,652.0724488056579,2018-12-31,625.7115118468936,2019-12-31,599.3505748881292,2847.5742374377214
232,232,232,MW-14d,2005-12-31,0.5,2006,0.5,2006-12-31,0.5,2007,0.5,2007-12-31,0.5,2008,0.5,2008-12-31,0.5,2009,0.5,2009-12-31,0.5,2010,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
233,233,233,MW-4s,2005-12-31,2.8563309991105874,2006,2.0,2006-12-31,2.8563417246414784,2007,0.5,2007-12-31,2.85635245017237,2008,3.0,2008-12-31,2.856363205088277,2009,2.0,2009-12-31,2.8563739306191684,2010,2.0,1.5546035939937572,2015-12-31,3.001903207363984,2016-12-31,3.0342921164370704,2017-12-31,3.067031589508264,2018-12-31,3.1001254328425505,2019-12-31,3.133577494160309,349190.6582190987
234,234,234,MW-70,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-08-10,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
235,235,235,2678 Valley,1999-12-31,0.5,2000,0.5,2000-12-31,0.5,2001,0.5,2001-12-31,0.5,2002,0.5,2002-12-31,0.5,2003,0.5,2003-12-31,0.5,2003-08-04,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
236,236,236,MW-48,2016-12-31,60.74525928337111,2017,40.5,2017-12-31,55.85090228130787,2018,31.5,2018-12-31,51.4341781460793,2019,24.0,2019-12-31,47.440042578587146,2020,17.5,2020-12-31,43.82054859774699,2020-11-17,18.0,663.7155950823538,2015-12-31,122.226222381871,2016-12-31,122.226222381871,2017-12-31,122.226222381871,2018-12-31,122.226222381871,2019-12-31,122.226222381871,6781.971915101438
237,237,237,A2 Cleaning Supply,2016-12-31,42.93509619433852,2017,75.58333333333333,2017-12-31,38.87019238867704,2018,80.41666666666667,2018-12-31,34.80528858301556,2019,80.28571428571429,2019-12-31,30.74038477735408,2020,61.16666666666666,2020-12-31,26.6754809716926,2020-12-10,59.0,1366.223839066742,,,,,,,,,,,
238,238,238,MW-122s,2016-12-31,83.10420194997563,2017,142.5,2017-12-31,84.84454726503986,2018,180.0,2018-12-31,86.58489258010407,2019,232.5,2019-12-31,88.32523789516831,2020,237.5,2020-12-31,90.07035127958888,2020-10-22,260.0,17000.56694956595,2015-12-31,62.50100639346932,2016-12-31,65.0812392383648,2017-12-31,67.65442226674419,2018-12-31,70.22760529512358,2019-12-31,72.80078832350299,9658.213014553225
239,239,239,MW-77,2016-12-31,1677.4165651365367,2017,1625.0,2017-12-31,1888.395521418465,2018,1475.0,2018-12-31,2096.662400284635,2019,1375.0,2019-12-31,2302.3505054430075,2020,1047.5,2020-12-31,2505.731486965759,2020-10-21,960.0,931675.1188444172,2015-12-31,2194.52818176666,2016-12-31,2809.8117525499183,2017-12-31,2933.058883254241,2018-12-31,3547.369604413746,2019-12-31,3558.735943455253,2327341.787660313
240,240,240,MW-2d,2016-12-31,32.07553871349056,2017,37.25,2017-12-31,27.99433810747847,2018,56.75,2018-12-31,28.764386120522385,2019,47.5,2019-12-31,50.393263600205856,2020,39.25,2020-12-31,52.88780753408464,2020-11-11,35.0,329.76646999272043,2015-12-31,35.60350318619396,2016-12-31,38.35756093195002,2017-12-31,41.26484484337878,2018-12-31,44.33033024326712,2019-12-31,47.558973978792025,8.844534206712629
241,241,241,ARTESIAN #1,1995-12-31,0.0,1994-09-08,22.0,1996-12-31,93.5,1999-03-26,29.0,1997-12-31,0.0,1999-03-26,29.0,1998-12-31,9.999999999999986,1999,29.25,1999-12-31,20.5,2000,6.0,1213.2125,2015-12-31,13.657199174745926,2016-12-31,11.210633006531827,2017-12-31,8.55167388707123,2018-12-31,5.555899834464735,2019-12-31,1.831455909720964,41.26834683604875
242,242,242,MW-124d,2016-12-31,0.460990407599474,2017,0.5,2017-12-31,0.460990407599474,2018,0.5,2018-12-31,0.4395800754195583,2019,0.5,2019-12-31,1.4395800754195582,2020,0.5,2020-12-31,0.4249902474826171,2020-10-26,0.5,0.1790262489965917,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
243,243,243,MW-97s,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-07-20,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
244,244,244,MW-46,2016-12-31,128.92016405151156,2017,125.0,2017-12-31,127.98175698356695,2018,195.0,2018-12-31,122.86304728603828,2019,101.5,2019-12-31,122.04095232139352,2020,75.5,2020-12-31,125.35922290038532,2020-11-17,91.0,1661.9617627693071,2015-12-31,138.777142582163,2016-12-31,138.777142582163,2017-12-31,138.777142582163,2018-12-31,138.777142582163,2019-12-31,138.777142582163,15.109841400217562
245,245,245,MW-11i,2008-12-31,19.0,2009,11.0,2009-12-31,19.0,2010,0.75,2010-12-31,19.0,2011,7.0,2011-12-31,19.0,2012,7.333333333333333,2012-12-31,19.0,2012-08-01,7.0,164.23472222222222,2015-12-31,4.319088004385261,2016-12-31,3.91050720540532,2017-12-31,3.335398682938118,2018-12-31,2.593762436983657,2019-12-31,1.6855984675419349,56.5492327289837
246,246,246,544 Allison,2007-12-31,0.4999999999999999,2008,6.0,2008-12-31,0.0833333333333333,2009,10.0,2009-12-31,0.0138888888888888,2010,2.0,2010-12-31,0.0023148148148148,2011,3.0,2011-12-31,0.0003858024691358,2011-09-26,3.0,30.103743385392853,2015-12-31,3.102028355810024,2016-12-31,3.075736343386982,2017-12-31,3.050104371837115,2018-12-31,3.0250375142112222,2019-12-31,3.0005146838857746,418223.47517600434
247,247,247,MW-65s,2016-12-31,11.616492220423543,2017,10.5,2017-12-31,10.392243593427091,2018,12.5,2018-12-31,9.303667279961283,2019,7.65,2019-12-31,8.33391430158312,2020,8.45,2020-12-31,7.4662068190664,2020-11-19,8.2,1.7951471484583137,2015-12-31,17.98243445690597,2016-12-31,14.941150851102613,2017-12-31,12.109521865551864,2018-12-31,9.246456851581158,2019-12-31,6.670189505124097,19.320198544022404
248,248,248,3245 Kingwood,2007-12-31,5.458649600201603,2008,4.0,2008-12-31,4.988426088992938,2009,4.0,2009-12-31,4.698011120698073,2010,3.0,2010-12-31,4.410201421649137,2011,0.5,2011-12-31,4.224533927029256,2011-09-26,0.5,7.02994293740868,2015-12-31,3.298884706504256,2016-12-31,3.296357364112417,2017-12-31,3.2941201932393525,2018-12-31,3.292155185254064,2019-12-31,3.2904425709328864,0.0684437385402784
249,249,249,Saginaw Forest Cabin #4,2010-12-31,0.5,2011,0.5,2011-12-31,0.5,2012,0.75,2012-12-31,0.5,2013,0.5,2013-12-31,0.5,2014,0.5,2014-12-31,0.5,2015,0.5,0.0125,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
250,250,250,MW-KD-1s,2016-12-31,35.9,2017,75.5,2017-12-31,37.7,2018,87.5,2018-12-31,39.5,2019,101.75,2019-12-31,41.3,2020,125.0,2020-12-31,43.1,2020-10-28,140.0,4863.7125,2015-12-31,32.96267839013948,2016-12-31,33.17224804086351,2017-12-31,33.381245096913425,2018-12-31,33.59024215296335,2019-12-31,33.79923920901327,3015.383815970416
251,251,251,MW-63d,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2016,0.5,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
253,253,253,MW-40s,2016-12-31,0.5000338431202334,2017,0.5,2017-12-31,0.5000677005686696,2018,0.5,2018-12-31,0.5001015723571218,2019,0.5,2019-12-31,0.5001354584974305,2020,0.5,2020-12-31,0.5001693590014007,2020-08-10,0.5,1.2615428679630735e-08,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
254,254,254,3161 Dexter Rd,2005-12-31,0.5,2004-01-13,0.5,2006-12-31,0.5,2004-01-13,0.5,2007-12-31,0.5,2004-01-13,0.5,2008-12-31,0.5,2012-06-14,0.5,2009-12-31,0.5,2012-06-14,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
255,255,255,453 Dupont,2007-12-31,6.238402902681291,2008,3.75,2008-12-31,4.921294785695582,2009,2.75,2009-12-31,4.406559037184362,2010,2.75,2010-12-31,4.771800008065306,2011,3.5,2011-12-31,5.576074475975638,2011-05-03,3.0,4.38089857248535,2015-12-31,3.348064852108733,2016-12-31,3.3480821803557737,2017-12-31,3.36073180069557,2018-12-31,3.36073180069557,2019-12-31,3.373381421035367,0.0327276197923388
256,256,256,4401 Park West,2016-12-31,5.180393386770415,2017,6.4,2017-12-31,4.457907522263025,2018,6.3,2018-12-31,3.819260443179628,2019,5.4,2019-12-31,3.254795356561337,2020,4.8,2020-12-31,2.7546757752543303,2020-08-14,4.8,2.790098221700206,2015-12-31,3.506612745272016,2016-12-31,1.4422701564722828,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,17.014126684722047
257,257,257,HZ-S,2016-12-31,0.0,2017,1150.0,2017-12-31,0.0,2018,1000.0,2018-12-31,0.0,2018-12-21,1100.0,2019-12-31,0.0,2020,870.0,2020-12-31,0.0,2020-11-23,800.0,985880.0,2015-12-31,739.6954690864239,2016-12-31,712.2026104372538,2017-12-31,684.7097517880837,2018-12-31,657.2168931389136,2019-12-31,629.7240344897435,2252.541957144013
258,258,258,2575 Valley,2016-12-31,70.30330725023425,2017,66.0,2017-12-31,71.79816377745874,2018,74.0,2018-12-31,73.29302030468322,2019,87.0,2019-12-31,74.7878768319077,2020,110.0,2020-12-31,76.28682885646704,2020-08-06,110.0,517.5438709933372,2015-12-31,80.81868701313364,2016-12-31,168.33776014841382,2017-12-31,660.9716390028493,2018-12-31,972797.311112576,,,
259,259,259,2643 Dexter Rd,2008-12-31,0.659274234532658,2008-10-08,10.0,2009-12-31,0.7207608225908393,2008-10-08,10.0,2010-12-31,0.8145757895774661,2012-01-19,2.0,2011-12-31,0.9863409080881324,2012,2.0,2012-12-31,1.7010969619650342,2012-01-19,2.0,35.1751031753297,2015-12-31,0.0,2016-12-31,4.124412187556104e-06,2017-12-31,2.1989640377473307e-06,2018-12-31,2.7354089593423225e-07,2019-12-31,0.0,2875.9377531828623
260,260,260,Saginaw Forest Cabin #2,2016-12-31,0.5,2017,0.5,2017-12-31,0.5,2018,0.5,2018-12-31,0.5,2019,0.5,2019-12-31,0.5,2020,0.5,2020-12-31,0.5,2020-12-08,0.5,0.0,2015-12-31,1.870203596407852,2016-12-31,1.62325702371643,2017-12-31,1.3662080853652558,2018-12-31,1.0994260494158774,2019-12-31,0.8232666862100148,1.285154370001187
261,261,261,5005 Jackson Rd,2016-12-31,5.728988951378009,2017,15.75,2017-12-31,3.723295925286864,2018,15.0,2018-12-31,0.0874549074324626,2019,13.5,2019-12-31,0.0,2020,14.25,2020-12-31,0.0,2020-11-16,16.0,173.30871661708267,2015-12-31,20.803132124091952,2016-12-31,16.845901529902342,2017-12-31,13.10974595485778,2018-12-31,9.718021450719595,2019-12-31,6.792705785955413,40.86424782725
262,262,262,MW-45d,2016-12-31,697.369003390505,2017,711.3333333333334,2017-12-31,608.5646397407812,2018,985.0,2018-12-31,519.7602760910573,2019,920.0,2019-12-31,430.9559124413343,2020,915.0,2020-12-31,341.9082491651725,2020-11-12,890.0,167358.7331185269,2015-12-31,880.2267866830484,2016-12-31,880.2267866830484,2017-12-31,880.2267866830484,2018-12-31,880.2267866830484,2019-12-31,880.2267866830484,62179.64889297782
263,263,263,465 Dupont,2016-12-31,1716.1990899098173,2017,1150.0,2017-12-31,1937.874462161656,2018,1027.5,2018-12-31,1986.186346465763,2019,975.0,2019-12-31,1991.882380679488,2020,875.0,2020-12-31,2211.151426800069,2020-12-02,850.0,1054404.071400351,2015-12-31,1521.4797323872262,2016-12-31,1659.4380856491723,2017-12-31,1798.6348079488284,2018-12-31,1938.9582864944964,2019-12-31,2079.918687985555,562625.3565009746
264,264,264,MW-65i,2016-12-31,0.5964091181167728,2017,2.0,2017-12-31,0.3369664099780103,2018,2.3,2018-12-31,0.1797968457540884,2019,2.65,2019-12-31,0.0902864086893893,2020,3.5,2020-12-31,0.0424937288652951,2020-11-19,3.8,7.534094402978347,2015-12-31,1.8251883010007857,2016-12-31,1.8042396141374324,2017-12-31,1.7890103543268374,2018-12-31,1.7786810048943262,2019-12-31,1.7721888749556782,0.2309098041330623
265,265,265,MW-25s,2016-12-31,412.6183422084471,2017,135.0,2017-12-31,412.6183422084471,2018,265.0,2018-12-31,412.6183422084471,2019,442.5,2019-12-31,412.6183422084471,2020,385.0,2020-12-31,412.6183422084471,2020-11-18,320.0,21819.3924998184,2015-12-31,563.5076163637455,2016-12-31,558.0975272598741,2017-12-31,558.7266211271057,2018-12-31,563.4781864994857,2019-12-31,561.4043598585224,153806.09770189002
266,266,266,MW-83d,2011-12-31,0.5,2011-08-01,0.5,2012-12-31,0.5,2013,0.5,2013-12-31,0.5,2013-07-17,0.5,2014-12-31,0.5,2015,0.5,2015-12-31,0.5,2015-07-21,0.5,0.0,2015-12-31,0.0,2016-12-31,0.0,2017-12-31,0.0,2018-12-31,0.0,2019-12-31,0.0,0.0
