ds,y
2001-11-01,480.45178376782
2001-12-01,478.734429087489
2002-01-01,474.620744404663
2002-02-01,470.479098246352
2002-03-01,470.341420954797
2002-04-01,470.249413411162
2002-05-01,470.132921909115
2002-06-01,469.202271846566
2002-07-01,469.529373303314
2002-08-01,470.041801447969
2002-09-01,470.223160660687
2002-10-01,470.032021542589
2002-11-01,470.025551909244
2002-12-01,468.828147325438
2003-01-01,467.443057184191
2003-02-01,466.911949866955
2003-03-01,467.177056483368
2003-04-01,467.379796135826
2003-05-01,467.998892526538
2003-06-01,468.643818693463
2003-07-01,469.303586660696
2003-08-01,469.638807366443
2003-09-01,469.984570807747
2003-10-01,470.192187525183
2003-11-01,470.907323057192
2003-12-01,471.013241193656
2004-01-01,471.205574919115
2004-02-01,471.349216329592
